timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg
140804.095177217,standard,0.0,20.0,1.0,82.0,4.0,5.0,1.0,5.0,70.0,22.05000114440918,-4.949999809265137,1.0,4.0,5.0,5.0,539.0,504.5,9643.0,1052.0,1608.0,156.0,382.0,36.0,109.0,77.0,142.0,22.0,13.0,148.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,708.0
140804.68757775,standard,1.0,20.0,1.0,32.0,37.0,61.0,1.0,5.0,79.0,-13.049999237060547,9.0,1.0,4.0,5.0,5.0,490.0,523.0,9229.0,3265.0,1205.0,424.0,398.0,135.0,146.0,132.0,114.0,104.0,42.0,112.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,832.0
140805.124064333,standard,2.0,20.0,1.0,27.0,71.0,0.0,1.0,5.0,70.0,7.987499713897705,0.0,1.0,4.0,5.0,5.0,518.0,511.0,8835.0,2135.0,1263.0,242.0,340.0,80.0,13.0,10.0,124.0,14.0,98.0,95.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,891.0
140805.535467433,standard,3.0,20.0,1.0,34.0,34.0,15.0,1.0,5.0,63.0,-5.962499618530273,-13.049999237060547,1.0,4.0,5.0,5.0,500.0,492.75,5624.0,1115.0,807.0,154.0,223.0,42.0,1.0,16.0,170.0,11.0,153.0,115.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,921.0
140806.012737064,standard,4.0,20.0,1.0,9.0,17.0,66.0,1.0,5.0,71.0,20.024999618530273,-4.050000190734863,1.0,4.0,5.0,5.0,536.0,504.0,5099.0,3168.0,898.0,524.0,175.0,93.0,73.0,57.0,119.0,78.0,48.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,930.0
140806.284975319,standard,5.0,20.0,1.0,83.0,58.0,79.0,1.0,5.0,89.0,13.949999809265137,-7.987499713897705,1.0,4.0,5.0,5.0,528.0,499.75,19293.0,5042.0,2782.0,772.0,737.0,203.0,129.0,39.0,129.0,16.0,36.0,54.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,953.0
140806.704548411,standard,6.0,20.0,1.0,3.0,44.0,10.0,1.0,5.0,70.0,2.0250000953674316,7.987499713897705,1.0,4.0,5.0,5.0,511.0,520.75,3297.0,949.0,447.0,142.0,156.0,39.0,141.0,119.0,56.0,59.0,129.0,169.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,950.0
140807.034411521,standard,7.0,20.0,1.0,81.0,26.0,65.0,1.0,5.0,77.0,-6.974999904632568,0.0,1.0,4.0,5.0,5.0,499.0,511.0,16810.0,4318.0,2383.0,648.0,587.0,138.0,78.0,132.0,37.0,115.0,110.0,11.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,957.0
140807.396762993,standard,8.0,20.0,1.0,1.0,57.0,75.0,1.0,5.0,75.0,1.0125000476837158,-13.049999237060547,1.0,4.0,5.0,5.0,509.0,492.75,7517.0,3906.0,1329.0,653.0,422.0,203.0,113.0,166.0,55.0,152.0,18.0,111.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,958.0
140807.816704609,standard,9.0,20.0,1.0,24.0,36.0,56.0,1.0,5.0,71.0,-13.949999809265137,0.0,1.0,4.0,5.0,5.0,489.0,509.75,6529.0,2511.0,1238.0,548.0,364.0,145.0,33.0,3.0,146.0,153.0,58.0,94.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1022.0,953.0
140808.353308705,standard,10.0,20.0,1.0,9.0,8.0,78.0,1.0,5.0,73.0,7.987499713897705,20.024999618530273,1.0,4.0,5.0,5.0,518.0,538.0,4838.0,3501.0,808.0,530.0,199.0,130.0,107.0,145.0,23.0,120.0,133.0,44.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,941.0
140808.676849435,standard,11.0,20.0,1.0,20.0,22.0,3.0,1.0,5.0,61.0,2.0250000953674316,10.012499809265137,1.0,4.0,5.0,5.0,512.0,525.75,1732.0,305.0,326.0,58.0,94.0,10.0,124.0,73.0,31.0,20.0,10.0,137.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,953.0
140808.959518641,standard,12.0,20.0,1.0,22.0,7.0,60.0,1.0,5.0,75.0,0.0,19.012500762939453,1.0,4.0,5.0,5.0,509.0,537.0,4560.0,2082.0,655.0,321.0,185.0,89.0,9.0,98.0,8.0,97.0,157.0,71.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,963.0
140809.166146362,standard,13.0,20.0,1.0,60.0,40.0,43.0,1.0,5.0,71.0,1.0125000476837158,20.024999618530273,1.0,4.0,5.0,5.0,508.0,537.5,11592.0,2880.0,1430.0,309.0,536.0,126.0,35.0,121.0,103.0,71.0,109.0,170.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,973.0
140809.452834712,standard,14.0,20.0,1.0,45.0,72.0,48.0,1.0,5.0,90.0,-1.0125000476837158,10.012499809265137,1.0,4.0,5.0,5.0,507.0,525.5,12390.0,3227.0,2458.0,630.0,735.0,199.0,37.0,144.0,72.0,158.0,97.0,59.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,970.0
140809.837969271,standard,15.0,20.0,1.0,12.0,44.0,23.0,1.0,5.0,71.0,7.987499713897705,-4.949999809265137,1.0,4.0,5.0,5.0,517.0,504.0,3604.0,1119.0,518.0,149.0,166.0,53.0,38.0,99.0,12.0,75.0,80.0,25.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,961.0
140810.085844466,standard,16.0,20.0,1.0,45.0,44.0,47.0,1.0,5.0,75.0,13.949999809265137,-4.050000190734863,1.0,4.0,5.0,5.0,527.0,504.0,9650.0,2716.0,1749.0,524.0,421.0,92.0,2.0,110.0,31.0,154.0,0.0,160.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,968.0
140810.581458799,standard,17.0,20.0,1.0,14.0,25.0,2.0,1.0,5.0,71.0,-1.0125000476837158,18.0,1.0,4.0,5.0,5.0,507.0,535.25,2271.0,470.0,360.0,71.0,86.0,21.0,162.0,145.0,14.0,61.0,93.0,14.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,952.0
140810.994633432,standard,18.0,20.0,1.0,77.0,71.0,70.0,1.0,5.0,85.0,2.0250000953674316,-5.962499618530273,1.0,4.0,5.0,5.0,510.0,502.75,23416.0,6111.0,3114.0,817.0,879.0,227.0,39.0,17.0,25.0,6.0,64.0,114.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,951.0
140811.511149206,standard,19.0,20.0,1.0,35.0,36.0,9.0,1.0,5.0,67.0,-10.012499809265137,22.05000114440918,1.0,4.0,5.0,5.0,494.0,540.5,6804.0,1230.0,969.0,155.0,234.0,33.0,45.0,148.0,47.0,105.0,79.0,39.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,943.0
140811.898029032,standard,20.0,20.0,1.0,30.0,80.0,13.0,1.0,5.0,74.0,-13.049999237060547,1.0125000476837158,1.0,4.0,5.0,5.0,489.0,512.5,8679.0,2441.0,1494.0,370.0,462.0,110.0,80.0,97.0,99.0,90.0,62.0,97.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,949.0
140812.414082956,standard,21.0,20.0,1.0,44.0,3.0,43.0,1.0,5.0,71.0,23.962501525878906,-2.0250000953674316,1.0,4.0,5.0,5.0,541.0,509.0,6961.0,1871.0,1114.0,344.0,252.0,67.0,88.0,22.0,93.0,75.0,78.0,90.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,941.0
140812.981677499,standard,22.0,20.0,1.0,29.0,14.0,64.0,1.0,5.0,74.0,-3.0375001430511475,16.987499237060547,1.0,4.0,5.0,5.0,504.0,533.5,6733.0,2812.0,978.0,385.0,315.0,125.0,82.0,57.0,78.0,18.0,10.0,55.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,934.0
140813.417692017,standard,23.0,20.0,1.0,57.0,39.0,33.0,1.0,5.0,73.0,-6.974999904632568,-9.0,1.0,4.0,5.0,5.0,498.0,498.5,11066.0,2551.0,1609.0,337.0,479.0,102.0,38.0,122.0,88.0,28.0,116.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,941.0
140813.75562715,standard,24.0,20.0,1.0,66.0,53.0,46.0,1.0,5.0,86.0,-2.0250000953674316,4.050000190734863,1.0,4.0,5.0,5.0,503.0,514.75,11161.0,3026.0,2080.0,474.0,704.0,155.0,32.0,63.0,43.0,10.0,21.0,152.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,952.0
140814.144763227,standard,25.0,20.0,1.0,71.0,20.0,84.0,1.0,5.0,73.0,13.949999809265137,-4.050000190734863,1.0,4.0,5.0,5.0,527.0,506.0,12355.0,3819.0,2471.0,660.0,604.0,169.0,92.0,119.0,143.0,102.0,19.0,81.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,954.0
140814.490599502,standard,26.0,20.0,1.0,5.0,51.0,31.0,1.0,5.0,67.0,-3.0375001430511475,-2.0250000953674316,1.0,4.0,5.0,5.0,504.0,507.5,6256.0,2404.0,901.0,368.0,291.0,95.0,66.0,27.0,75.0,22.0,106.0,122.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,958.0
140814.902450364,standard,27.0,20.0,1.0,37.0,69.0,48.0,1.0,5.0,73.0,14.96250057220459,6.974999904632568,1.0,4.0,5.0,5.0,528.0,519.5,11896.0,3529.0,1719.0,575.0,617.0,174.0,30.0,66.0,69.0,37.0,139.0,54.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,954.0
140815.273023758,standard,28.0,20.0,1.0,10.0,4.0,9.0,1.0,5.0,63.0,23.962501525878906,20.024999618530273,1.0,4.0,5.0,5.0,541.0,538.0,688.0,160.0,105.0,24.0,27.0,6.0,98.0,71.0,85.0,107.0,163.0,61.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,956.0
140815.594705443,standard,29.0,20.0,1.0,33.0,22.0,52.0,1.0,5.0,67.0,10.012499809265137,22.05000114440918,1.0,4.0,5.0,5.0,522.0,542.0,6258.0,2297.0,1000.0,378.0,303.0,127.0,44.0,73.0,115.0,154.0,60.0,157.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,961.0
140815.811709399,standard,30.0,20.0,1.0,59.0,56.0,14.0,1.0,5.0,76.0,6.974999904632568,22.05000114440918,1.0,4.0,5.0,5.0,519.0,542.0,9960.0,1944.0,1728.0,306.0,435.0,75.0,146.0,28.0,145.0,39.0,97.0,73.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,972.0
140816.333900572,standard,31.0,20.0,1.0,50.0,76.0,74.0,1.0,5.0,88.0,13.949999809265137,-11.02500057220459,1.0,4.0,5.0,5.0,527.0,495.75,16563.0,5680.0,2508.0,820.0,553.0,168.0,114.0,67.0,157.0,55.0,124.0,26.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,950.0
140816.800689175,standard,32.0,20.0,1.0,56.0,32.0,43.0,1.0,5.0,69.0,21.037500381469727,15.97499942779541,1.0,4.0,5.0,5.0,537.0,532.75,10372.0,2488.0,1671.0,433.0,512.0,124.0,149.0,41.0,102.0,67.0,1.0,40.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,946.0
140817.294394057,standard,33.0,20.0,1.0,40.0,34.0,20.0,1.0,5.0,69.0,-4.050000190734863,4.050000190734863,1.0,4.0,5.0,5.0,502.0,516.75,7412.0,1373.0,953.0,196.0,331.0,61.0,6.0,167.0,139.0,129.0,85.0,110.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,943.0
140817.706063091,standard,34.0,20.0,1.0,30.0,52.0,50.0,1.0,5.0,87.0,9.0,18.0,1.0,4.0,5.0,5.0,520.0,535.0,10870.0,3470.0,1260.0,427.0,448.0,157.0,145.0,40.0,108.0,103.0,46.0,17.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,948.0
140817.96797075,standard,35.0,20.0,1.0,70.0,60.0,42.0,1.0,5.0,80.0,4.050000190734863,13.949999809265137,1.0,4.0,5.0,5.0,514.0,531.0,14783.0,3479.0,2225.0,518.0,736.0,150.0,151.0,12.0,6.0,77.0,72.0,28.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,962.0
140818.164662774,standard,36.0,20.0,1.0,26.0,36.0,40.0,1.0,5.0,75.0,3.0375001430511475,13.949999809265137,1.0,4.0,5.0,5.0,513.0,531.0,6356.0,1951.0,995.0,345.0,284.0,91.0,145.0,141.0,76.0,131.0,107.0,22.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,973.0
140818.543613697,standard,37.0,20.0,1.0,16.0,71.0,62.0,1.0,5.0,74.0,14.96250057220459,3.0375001430511475,1.0,4.0,5.0,5.0,528.0,516.0,9862.0,3784.0,1620.0,644.0,386.0,152.0,121.0,132.0,168.0,61.0,95.0,110.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,963.0
140819.020793702,standard,38.0,20.0,1.0,55.0,28.0,2.0,1.0,5.0,72.0,-5.962499618530273,16.987499237060547,1.0,4.0,5.0,5.0,500.0,533.5,9579.0,1235.0,1214.0,172.0,291.0,50.0,55.0,101.0,64.0,30.0,132.0,109.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,951.0
140819.446889204,standard,39.0,20.0,1.0,35.0,85.0,21.0,1.0,5.0,76.0,15.97499942779541,23.962501525878906,1.0,4.0,5.0,5.0,530.0,543.0,10444.0,2561.0,1452.0,390.0,592.0,141.0,29.0,85.0,42.0,0.0,93.0,122.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,950.0
140819.98053643,standard,40.0,20.0,1.0,25.0,13.0,49.0,1.0,5.0,75.0,7.987499713897705,-10.012499809265137,1.0,4.0,5.0,5.0,519.0,496.75,5402.0,2512.0,611.0,271.0,207.0,88.0,70.0,104.0,82.0,1.0,16.0,91.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,941.0
140820.354053332,standard,41.0,20.0,1.0,23.0,2.0,61.0,1.0,5.0,68.0,1.0125000476837158,4.949999809265137,1.0,4.0,5.0,5.0,510.0,517.0,3834.0,2293.0,858.0,457.0,200.0,116.0,128.0,116.0,48.0,103.0,100.0,23.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,950.0
140820.62620936,standard,42.0,20.0,1.0,55.0,78.0,81.0,1.0,5.0,81.0,-2.0250000953674316,-2.0250000953674316,1.0,4.0,5.0,5.0,506.0,508.75,18679.0,5500.0,2278.0,786.0,792.0,300.0,5.0,16.0,51.0,90.0,6.0,47.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,962.0
140820.896515368,standard,43.0,20.0,1.0,58.0,53.0,70.0,1.0,5.0,76.0,3.0375001430511475,3.0375001430511475,1.0,4.0,5.0,5.0,511.0,513.75,17904.0,5066.0,2367.0,878.0,687.0,184.0,134.0,119.0,162.0,129.0,106.0,110.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,968.0
140821.248702859,standard,44.0,20.0,1.0,67.0,32.0,15.0,1.0,5.0,70.0,-10.012499809265137,-4.050000190734863,1.0,4.0,5.0,5.0,494.0,506.0,11089.0,1823.0,1796.0,277.0,534.0,72.0,86.0,53.0,62.0,146.0,81.0,63.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,963.0
140821.666447683,standard,45.0,20.0,1.0,2.0,80.0,43.0,1.0,5.0,70.0,-11.02500057220459,22.94999885559082,1.0,4.0,5.0,5.0,493.0,542.0,9164.0,3081.0,1352.0,464.0,277.0,109.0,75.0,104.0,10.0,132.0,103.0,38.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,956.0
